Engine_RPM,Lub_Oil_Pressure,Fuel_Pressure,Coolant_Pressure,Lub_Oil_Temperature,Coolant_Temperature
694,2.941218612,7.748607313,1.553248012,76.27863781,71.13234352
870,2.994812508,8.226049248,2.032759606,76.55282415,81.74013337
744,3.124003746,4.778702752,1.269671028,75.43137968,72.49892613
530,1.954964224,4.857561453,2.436439093,77.24796426,83.8904181
606,3.113024493,4.983023327,3.797484021,85.14369246,66.26944137
801,2.912690491,6.535060023,2.04334457,78.30648695,79.6422664
434,2.235895295,7.95014947,3.361778764,78.41445102,66.80781646
885,1.887027852,6.352865126,2.356187698,77.22452173,81.45093441
1284,4.934090073,6.026293511,1.457255218,78.00369981,85.32268011
470,4.284806529,7.254888398,3.331312676,76.58517575,71.37365648
1032,3.380109702,7.155298178,1.68936216,84.63207329,75.56743466
679,1.982309353,2.531894311,1.871692019,84.13806782,77.74818146
1073,4.590948302,5.817029001,0.995390555,75.38119861,73.49675847
777,2.878184831,5.310217663,1.92796711,77.3427578,90.10934981
966,1.756300907,5.358000196,1.638474394,76.83946981,71.32899903
657,1.862527624,6.593558367,1.215732389,75.46333607,92.58272189
560,3.789305234,9.239557952,2.858714526,76.1148578,75.28376108
856,2.338371432,16.04455521,3.753875833,75.31216192,83.12094728
478,3.983844111,7.71004625,2.539803216,76.12545044,81.343901
713,3.809005638,13.1481078,5.689850754,74.24115973,77.80617387
705,4.508834756,6.893292388,1.720072597,87.28133753,76.52105113
923,3.173454336,7.873441256,1.835316453,84.85405582,77.2240914
520,3.83286802,2.455279824,3.43735145,76.24210367,86.44417528
558,4.362163575,3.403608952,1.783791897,77.8584148,85.91592625
915,3.872361219,10.4546123,1.805176502,75.76685702,79.02991642
662,3.724060055,4.540668901,2.868170887,74.60991728,77.3787092
369,2.692261665,9.676021374,3.040417373,75.99942739,83.88966848
932,3.1572931,5.639937336,2.919924048,77.41717967,78.67990531
825,4.230492508,11.8284718,3.801889532,77.44086291,77.0445369
948,5.008724434,7.620823183,2.250333241,79.51933104,73.9502945
1395,2.769920265,2.559241639,3.38376817,76.05812202,88.77042632
828,3.901663953,4.341471991,1.672806057,84.11822652,74.78577941
925,2.175120918,6.522407926,2.9644943,77.93695291,71.14407655
508,3.40580637,6.609966903,2.320231591,83.28743299,78.88088795
503,2.079224706,4.587899558,2.177820494,76.39490727,80.41947214
1409,3.998420476,8.234650307,1.683284942,85.27063533,78.44106081
1331,2.621416666,6.017089482,3.027526419,83.53026396,79.55518664
626,1.253745621,5.344572623,3.520925275,77.40508911,81.27117638
521,3.897073413,2.65037834,2.909668721,76.91275152,76.38334273
504,2.65251983,5.5729628,2.677183638,76.32487872,82.6180336
579,4.665784396,8.5663108,2.178749043,75.11385545,77.03496773
1083,1.595139212,9.16281835,5.186665401,75.69991622,87.40289321
597,3.11076313,8.555631926,1.940279356,74.87208213,78.19222764
573,3.422601747,4.266568953,1.121107052,76.96690962,80.18105785
1275,2.727497013,8.206415412,2.083186261,80.8041333,67.47457766
928,2.428507311,8.356998473,1.939541588,74.9836581,76.11157163
474,2.138716316,5.628017119,2.681919749,76.91951656,75.42311854
723,1.772147348,4.389838692,3.527164745,76.48322621,80.76771549
815,4.692303934,10.62921952,1.164406352,76.51108169,76.58311652
832,2.66157755,3.103617029,1.139889349,83.43953446,80.36702222
1366,4.612282923,5.462513693,2.131625777,76.49376452,69.35965862
1101,4.198287035,5.034153191,1.738038007,75.04973508,74.74594399
403,2.731540274,7.430286632,1.247119475,76.50508884,83.70673957
750,2.87268253,6.066707466,2.728938162,76.22940924,84.09280463
685,3.042754944,5.700281406,1.224119908,75.29612129,73.99994513
594,2.323309187,5.83173447,1.379201755,75.30388983,72.08994151
409,1.868914031,7.61288206,2.70203975,76.29727826,73.76206381
385,2.398241264,6.62424662,0.923538433,78.01239963,72.28099169
947,5.97528058,7.032364847,1.712007766,74.71883712,71.68106854
595,1.440847412,5.794000374,6.222426352,74.49857175,71.46189521
524,4.073009315,6.866104012,1.351965246,75.71836487,86.26080871
472,1.854425433,5.596163526,2.744178763,75.81170689,81.28001276
759,4.282887159,13.7838342,1.330436182,85.21976282,84.05710448
857,3.831351927,5.561266916,1.784548486,75.85837917,87.51319078
603,2.762510491,7.383956209,4.349258019,76.4409366,78.53926218
438,2.549719908,2.511656714,1.63878164,78.77546485,73.31035807
742,3.95122392,5.589692716,2.295213332,76.14915401,71.52605685
1067,3.534280987,5.551939481,2.852806018,81.60133219,80.84926303
601,2.706783514,4.511191292,2.702148589,75.48331699,78.51112431
834,4.564749114,5.194108935,2.258431662,77.88205634,93.04646028
585,1.921917373,5.592566379,1.528384208,81.43255335,87.18899473
388,4.902418739,3.839423166,2.336178331,74.96267647,78.79189827
502,1.523206634,5.453378799,1.592900091,77.83359376,82.42712116
461,2.901166292,6.379726424,2.248244232,75.05850588,86.57240597
1176,5.035962482,7.427794571,2.805426601,79.45022387,82.50785863
622,3.897182796,4.127809414,1.10486131,81.22046759,83.35658002
838,3.700826133,5.720856544,2.738237334,75.90765627,81.82740337
506,3.719059331,5.506667056,6.922792234,79.98852278,76.78516892
932,3.206447239,8.122827738,2.854198692,83.72011222,69.14050212
456,4.785677979,5.279985372,3.55788151,84.14013502,77.48937205
442,2.189720452,7.442130793,3.053830634,75.74826197,86.63778349
643,2.651641369,10.13134316,2.450146333,74.30573495,81.65465662
848,4.143512581,2.86629221,2.521902353,86.77647934,77.87564948
591,3.622387724,10.3560629,1.371812595,76.86944358,87.47367407
574,4.122944138,8.353271867,1.992030622,75.80687363,76.61624574
1120,1.138502291,5.328705262,1.333306314,76.48057751,79.29067789
765,3.879590497,6.669617977,2.680011254,74.90490305,84.81856204
1179,3.308126694,6.162965271,0.736781032,75.67839738,71.43085438
638,2.67353768,5.646209739,1.839838082,77.74907066,86.24799894
1079,3.084143462,14.96286921,1.523746803,84.31668283,80.92548931
437,3.900054375,6.734776114,2.790180659,78.00837612,78.00277131
825,4.050029228,3.96858982,4.189222315,78.83791366,74.10197386
724,4.931863218,3.497614323,2.962046262,75.14407893,85.58538815
1032,5.113708553,5.488848255,3.333977571,85.21707789,91.91604373
591,3.018343774,5.157963944,1.52595635,74.84386079,66.40017958
411,2.565521172,6.151400013,2.325696764,80.87091619,82.61591968
943,5.011516282,5.32835828,2.244294471,75.07943087,71.79552494
886,4.499685471,6.13165493,1.449748367,77.52900484,77.50453182
626,2.621888965,6.316651067,2.371110123,76.10200939,75.84310284
679,3.426454131,4.73974744,1.905157525,76.03435357,83.71509033
979,3.371163432,5.51376697,2.561828306,84.69237976,76.27904185
842,4.693078433,6.451239928,3.355831226,76.74866727,68.34587326
524,2.809643027,5.115038441,2.033829047,82.52661846,80.15525904
1345,2.33624861,6.136102572,2.736399827,83.10483989,68.51800897
738,2.223118357,6.593811189,2.20141551,74.64100054,80.61457378
524,2.371675517,5.961392436,2.696307751,76.39878326,73.77576291
562,2.430328206,3.996097841,1.575615661,76.55873406,85.42572835
735,2.3586764,5.395868627,3.686157259,77.30849821,88.93814286
884,0.052322313,13.12387967,1.649377829,77.26849593,82.9720083
453,2.877943346,4.808492102,3.276019402,75.40675711,69.56090949
1297,3.331579508,6.169030554,0.784105168,83.63479936,77.38195569
842,2.82603781,6.789680143,1.223431666,75.36323344,87.92261867
1402,5.070777551,9.632538721,2.843265232,77.17020788,79.83871869
1000,2.82074993,4.417744807,1.811565582,74.66071276,82.03022222
651,2.758789262,4.510129352,1.163138328,77.23978818,85.47749206
1030,4.01922979,5.36688805,3.134920968,77.06420634,78.76574432
801,3.223139318,10.62407743,2.028256825,74.87079172,84.46720455
733,3.161184559,3.408953158,1.45726432,75.33230571,86.82095256
710,6.111238734,3.54633296,1.250497011,78.48254247,77.28870345
845,0.958142425,5.643411444,3.182082698,78.28161634,70.26246636
620,3.641469528,9.376229185,2.167377838,81.25957033,73.07554818
1279,4.148540478,4.531720971,0.318223292,77.54721408,82.57480104
604,1.964484036,11.48126412,1.987333999,74.10152567,75.32695885
794,3.233649267,4.703620407,3.046100237,74.42988114,68.72931353
406,4.170089345,7.356897576,0.949770423,75.99094082,75.32884665
1041,2.618464458,6.031471853,3.444127327,75.87409034,74.213489
463,3.109449009,7.312215679,1.43654913,76.3456209,77.44584001
608,2.941388984,6.625067863,2.323102938,74.32275396,75.97713552
837,4.004837972,5.171129782,3.442683202,84.98071165,85.19181172
1004,4.229730403,7.544030622,2.29164934,78.03754766,93.20513199
513,2.55854354,4.15166431,1.325600771,76.09007686,68.69676335
764,5.094962876,5.64284164,3.008798573,76.76832045,73.0597618
746,4.061424344,5.883969755,1.305820144,76.14481023,77.42063497
589,4.198665842,11.24906776,1.842044021,74.64372926,71.52878938
1476,3.733184454,5.75238571,1.623718608,77.05292182,72.63836635
759,3.480848287,7.355700809,0.684192168,75.14093468,76.93356405
872,3.777016899,6.057261974,2.795149308,76.98931494,80.07062709
802,3.494967041,5.175380201,3.773562635,80.02357423,84.93413165
1177,4.624867717,8.014737362,1.231978117,84.49520739,80.29744392
620,2.046795628,6.215499293,1.037487465,74.94427715,81.74734118
553,4.957847122,4.920308314,2.427003335,73.64216674,79.47941603
763,4.260129132,5.229988182,2.93215927,74.74522758,77.26364444
535,3.749576817,4.412681253,2.327189854,81.76736141,74.11808511
607,2.516349736,6.733671827,1.149060435,76.41616823,84.37580294
736,2.532810735,4.127773243,2.001069492,74.56355565,69.28346096
913,2.135457232,5.544887258,2.591823036,82.12864989,76.18776704
916,1.884825921,12.11895716,2.275241464,78.49166812,83.43286492
613,4.264711335,6.426317738,2.302878291,80.26600708,83.65951343
580,3.886541395,4.837389414,1.856364748,88.28845396,80.77897846
663,3.56736922,9.115757519,1.994200847,80.10647996,68.36833833
959,5.506266634,3.634501943,3.061398908,80.81787641,82.86270836
633,3.706861178,5.774559353,2.675111714,81.40297537,78.21944883
948,0.604156649,5.952291929,2.922318442,85.69357172,83.24182736
463,3.39301014,7.290391687,1.538793679,79.99122133,77.72788572
739,2.296940824,7.00702012,3.109268615,74.57464725,65.28682252
543,3.929593297,4.102122271,1.208073006,76.53476231,77.89015614
397,5.155545538,4.818252144,2.075834622,76.38802652,74.60821539
544,4.798385058,4.784787856,2.055494154,77.90543333,83.57307076
1115,4.606043765,6.458223667,1.923647272,77.61141941,67.126061
701,4.852227676,7.621576893,5.772490304,77.28546823,78.13611483
541,0.054388318,7.402398001,2.65486036,86.81253878,85.50686195
553,2.999496611,11.20441596,1.698592325,75.39389691,75.80587315
778,3.77062129,5.712575629,1.30491134,77.39997821,78.66519154
831,5.003639427,6.063231304,1.499300074,75.3449921,66.99037169
835,3.255016954,8.558717211,1.29011212,75.89825257,76.27785149
583,2.8218532,10.76800452,2.693381621,76.9957568,69.70850745
1100,2.455938322,4.199992817,1.268364665,76.93979846,81.23514939
1386,4.547662203,5.024894136,3.136662192,76.55098125,91.81866366
873,2.482686916,4.01571213,4.053784636,77.69038287,74.07523101
1148,1.987927461,6.273410968,2.52068856,74.95054175,77.41429055
1041,2.085988354,7.163756389,1.021994215,77.9387802,79.04778031
585,3.188286734,8.199123169,1.715540114,82.23006367,88.48830724
532,4.92840245,6.622125865,1.53977725,80.57127861,68.1460947
918,2.028634309,4.679845031,3.136934861,83.20387573,75.56109711
754,3.301627174,4.559834317,1.317018974,74.99864424,76.24144997
1082,2.211388294,3.868572559,1.366477465,77.08818762,78.30125006
592,3.885654273,7.209146204,2.460455046,77.02360298,77.588744
460,2.759335897,7.384225425,1.741481622,83.93979922,82.14130027
436,2.571322385,6.753594059,2.549008615,78.47484085,81.3008616
519,3.51292912,12.91485184,2.976630707,73.50735711,72.09054019
457,2.637192361,6.020753023,2.164397122,75.21482834,75.39422726
973,2.703983532,5.750821802,2.637569528,77.01242035,77.14047706
811,2.074121065,4.829459316,2.470757587,76.70898828,84.72038185
619,3.533393531,7.589636757,1.420628673,77.33605399,78.52802663
601,1.813163805,2.33720087,2.495572971,75.79442361,78.06824787
954,2.796151299,8.37753144,1.231576644,73.27466019,64.27888151
858,2.626669698,4.402303678,2.721294289,76.77302452,94.78439215
293,2.758090865,7.187317083,1.355622122,74.18520365,70.16436697
1457,3.337227134,3.36755038,1.531471167,75.64714909,86.35113078
654,3.050363417,4.60287981,1.446755691,75.54772058,79.32338144
1495,2.056384414,4.172961418,1.662078838,75.61566829,67.80289271
786,4.584701171,4.126631711,1.486501847,77.06862429,79.05309196
542,3.936275082,5.73113904,1.911908811,74.17527177,69.50262083
836,2.321023776,7.181521947,1.641765771,80.85752572,75.4624557
616,4.858363672,4.415122508,2.707358721,77.0420912,74.42705757
701,4.980955334,4.482216445,1.512679463,75.09814308,84.11414415
504,4.07218919,4.886931218,3.874422998,73.47461203,81.6997161
773,4.241711279,6.816608561,2.820708624,77.93188908,90.93829181
651,5.878920929,9.90887477,4.65023455,77.09691437,67.78149708
516,4.496733394,10.88186109,2.12042147,76.73988785,82.05910845
589,3.256461223,4.667540417,3.006042113,77.01874745,78.69870609
538,2.950237721,11.42815309,1.542400463,76.8424878,85.72359676
1345,1.886226015,9.742207496,3.109488536,76.20531068,72.96732217
400,2.524695553,3.885888553,2.317354064,78.57798319,67.87682467
1083,3.392080735,5.950121336,1.843689819,79.71611366,65.83983543
715,3.235799537,5.499769673,1.514518483,77.56054945,74.13871877
675,4.132961186,7.653943936,2.940653316,77.77414052,77.49144361
682,2.504294909,7.425292473,1.938189517,80.30440872,80.05601775
940,2.188214784,4.168115672,1.849514572,77.68438152,71.48483104
854,3.128561286,4.838867959,2.933394538,76.04395213,79.48810094
568,1.969896254,4.389638587,2.268793478,76.40803606,87.77552064
997,4.21677243,4.157443188,2.448407848,78.25663983,77.4293489
604,2.213109646,8.006298659,3.75857824,77.56278142,76.5641249
540,2.325107864,7.124953613,2.76136236,75.88811952,93.33369317
625,2.984784621,7.627728857,1.617953537,75.91531157,75.59416349
1014,3.796237722,8.970553371,2.075752185,81.82358535,79.96385908
565,4.401158748,8.916302191,1.497986732,77.03110959,82.32366416
589,3.351885145,4.440074153,2.937521381,79.17138002,89.65590749
1071,1.665106833,5.275993968,3.905042277,76.33625798,74.386835
1361,2.011602963,5.062784432,2.54799831,76.69436176,72.79797845
1249,3.777801331,4.314360839,1.497664616,82.97175447,90.53881772
872,3.403323008,12.99733571,3.599625536,78.16463725,77.11347905
503,3.809333907,7.974889222,3.216275916,74.23426944,72.92732852
890,2.396718585,6.559203204,3.217548573,77.15489174,69.29277063
524,3.713449758,6.586142191,3.022370223,75.43510951,77.26139361
587,3.128203511,5.317714136,1.567622809,74.98977816,71.83656334
555,4.890403099,5.608248631,4.370757682,75.43878362,76.14275497
1004,2.401211566,7.637060135,1.062531866,81.311272,76.29043878
685,4.848426638,4.502381829,0.993013399,77.32933495,70.48587595
1660,3.538627495,8.947378925,1.772377668,88.45204977,77.26403286
1102,2.260696027,5.603994758,2.213219493,77.6316509,74.22574273
1468,4.507445897,11.57160608,2.463830953,77.84354363,77.18297164
487,2.254567576,4.394889643,2.787096359,74.62269042,82.23435206
701,5.88233669,4.43013238,1.662492608,76.07969233,79.45811821
663,3.759915357,3.33087856,1.026883373,77.37245687,86.66814203
1297,4.450192974,6.573487886,1.328963492,81.46145405,87.49971499
1221,3.916887648,4.104313278,0.792177023,74.24586284,77.94536525
813,2.921475852,5.851868912,0.329373811,78.56737349,73.37350412
608,2.170173886,3.041482885,1.511598931,78.52049749,83.6776679
703,2.051772147,6.489351504,2.224966653,82.99535338,77.51973479
430,4.261993796,8.037792965,1.612689028,74.06009102,75.44614639
753,3.98400446,5.707764849,1.494273855,85.33650893,79.99333313
726,4.65361123,14.02151524,1.911381853,85.52427362,75.09121838
915,4.783169606,5.174367595,1.331957935,77.9487315,75.03438435
868,2.295944984,4.221203379,5.858005136,76.00485271,88.28611486
632,4.195581368,6.564832781,1.776070015,74.9324876,69.85256267
695,4.003048245,13.01594719,1.70293849,84.83521894,86.91168479
605,2.903080879,12.13152867,0.929339843,77.44504222,74.07031078
627,2.168930916,6.297752069,1.503367319,75.63246409,85.28574611
627,4.530616795,8.556837147,5.358682273,78.37673401,82.21141118
912,4.179981396,1.708906034,2.635173771,78.57493099,71.6548924
1439,2.263345792,6.116457593,1.582601949,80.63490951,78.60299184
557,3.547992395,5.785246286,1.449055619,77.60946938,83.9543264
880,3.881194087,7.998058391,3.295330217,77.95381773,85.74277551
710,2.30070819,0.666496219,1.05373995,76.71712933,80.79976895
1105,2.470337688,5.278577426,2.263794281,80.71307011,79.43914485
1158,2.653551652,4.95609747,1.126614558,76.7039353,82.82152323
1054,2.380290475,4.247458211,2.030513103,75.5453703,76.83200846
652,4.169760152,5.882833057,2.9449404,77.80219548,93.40159449
515,2.537223556,5.157854314,2.500517053,74.92043518,68.8768363
622,2.355858582,8.845712538,2.187449515,74.54977258,85.38754423
454,2.454207227,6.613136344,3.034299081,74.42241135,72.91037564
514,4.881438774,5.069417977,2.625229713,84.49924009,82.40921105
699,1.888278791,8.051474929,3.165520987,81.51510227,79.54731969
814,4.407727446,10.27518929,1.834956965,78.84507837,79.52969434
645,5.331337931,8.957765667,3.039922645,75.54212695,77.36257678
670,3.660511061,7.06750369,3.567983846,75.74386961,81.66332159
1193,2.393539816,6.230597733,3.678018189,76.2306351,81.87983113
469,2.302879195,8.282288131,1.491163437,75.39102111,72.53291719
1139,3.07367173,4.438266527,1.578586003,73.3073252,75.62283033
1070,2.376417226,5.538808613,1.362453093,76.8777915,74.0942779
1001,3.253413641,10.71693833,2.678457739,77.94110894,77.70768985
445,2.687239783,5.760545552,1.600305477,78.33697313,79.02343452
690,3.078116112,7.222529866,3.354939951,77.04044587,78.76631428
1186,3.625771646,7.057449419,1.698490622,80.64634429,68.31896432
895,3.787666275,5.626424687,2.444182626,76.06546036,81.31894986
875,4.737984727,7.358289736,1.513168476,85.30035324,84.15317383
1325,2.035611271,5.528491407,2.468867787,74.42459733,79.81905747
938,2.397442035,7.823113187,1.854125859,74.61376877,81.97790976
774,3.026612266,6.000629759,3.015596525,75.2061825,82.93215157
457,3.431858449,7.953723351,1.463092708,74.95972223,74.41813674
517,4.582489244,6.269436277,3.535949949,74.86159606,83.23749488
902,2.102726794,4.771160568,2.723939318,77.38591843,75.60663997
852,5.324619116,3.743882153,5.705469769,76.56710224,85.68744661
932,4.627108779,6.153764289,1.662791144,74.83921494,78.5864811
1204,2.161743425,6.60963629,2.879192697,76.02047117,67.40648444
977,2.299655748,6.072880568,1.974169142,78.79525731,81.87079051
1032,3.893371773,5.321953086,2.281723924,74.67709949,83.66821711
464,3.140535413,5.701409488,2.710967998,76.15088596,79.16667581
684,4.463244433,6.312057061,1.744439,77.2452561,81.10919211
570,2.219410893,11.53174885,4.932081832,75.93515652,83.82668458
446,3.298320651,9.218975476,1.983092649,76.09960642,70.18376511
1069,2.297863979,8.382381922,2.671107068,76.22068994,71.08712553
821,3.571877705,9.759042967,1.529008172,76.73595121,80.60831674
1046,4.310402703,9.182887456,1.043105935,79.57716815,82.5336883
772,2.44756771,6.904839287,1.174634017,75.67242958,82.83605697
1015,3.164222514,9.547320093,2.07011678,76.79622145,78.86601174
620,3.558180742,7.593333336,1.54453812,77.01036355,73.5511509
791,2.484216142,7.640399671,2.969576971,82.73303879,81.86387671
779,2.897515867,7.332963271,2.618214974,78.55960842,83.634485
739,4.564297548,4.915523836,2.281652894,75.09408709,79.22962561
1306,4.192702288,7.469689135,1.57781419,74.28226429,73.64617157
885,2.9356719,5.9791638,1.329621735,76.44979276,75.32103706
741,2.280385592,6.869056868,2.098954134,76.01507457,85.92763964
891,0.345441078,6.39158058,1.405383234,77.48003437,84.55300084
1084,2.4951444,5.146461081,2.852950561,76.0492503,77.39766211
676,2.47076983,5.404394968,2.92831699,78.02454477,69.55947534
709,4.223219128,7.470361657,6.574754079,83.07759599,82.45070365
1121,1.830729001,7.354271381,2.514047551,76.96635527,75.04437547
789,5.695134281,7.39662959,4.34109313,75.61662981,72.94769342
773,2.529274931,10.58176888,2.706364931,73.75472096,79.38506885
572,3.888709927,8.009265606,2.696214032,76.25339356,76.51478848
493,3.962344322,6.33143795,1.552195822,74.8421827,83.68395187
526,3.505262174,4.246991077,1.440715052,77.74585366,84.36162971
811,2.766159962,5.238502447,1.159892015,76.58352817,80.61668138
1056,2.781201639,4.532303358,2.829984251,77.02070344,87.00344326
887,3.303181808,6.252385698,2.641868874,83.72156885,71.75792324
615,2.855999918,7.451441149,1.461694355,76.13612132,81.62104402
453,5.416906905,4.828646908,2.418904848,78.18672439,73.82274554
894,3.275200573,4.87780835,2.843710362,74.90168605,89.19198505
576,3.380316984,6.683478338,1.621621749,82.04717041,76.58722485
662,3.344014489,4.511645561,1.475201045,75.1051124,66.77981227
887,3.42728764,1.224693676,1.743318729,75.94861864,80.69496421
367,2.39486975,4.404120441,1.812904123,82.35850856,82.58842664
1370,3.084259848,8.587309739,1.714395021,78.21384595,84.8343529
989,3.422029363,5.057740403,1.937736266,77.58685267,81.24470243
731,3.136090263,5.497883609,3.001961871,75.3987877,73.63951812
556,4.521859416,4.856587507,1.095584794,76.81684845,89.99238982
348,5.007007816,6.471506702,1.33205262,74.00441021,71.03096902
909,2.430532034,6.692031848,2.664804663,82.93722606,82.14623565
801,2.676855273,6.091457568,1.661922576,77.23727521,86.18530625
499,1.967941896,2.666343707,1.546038317,74.80289458,81.53470291
464,3.667687426,6.856740814,2.883518478,75.9731606,75.05497621
1126,2.148108388,3.422696977,2.049038553,75.29368513,81.58904554
906,4.198483497,5.379505618,2.189138168,75.79644913,80.25400867
811,2.481665972,8.264097706,1.353622447,77.10003127,87.37378591
922,2.435269413,11.46891874,2.189661635,73.25519565,66.34512282
604,3.579547986,16.92613609,1.540358475,74.69838923,73.88067286
765,2.904932137,6.633207912,2.980183268,80.65669992,74.46389001
345,0.464348933,6.262424156,2.201681555,76.90285242,75.41757156
540,2.30983643,7.557710135,4.30899781,74.44684439,73.21877354
569,2.30986705,3.98473696,2.639032757,77.15807084,83.83025258
658,2.574687816,7.869802955,3.251984441,78.08554716,84.53590993
808,4.774059477,6.642391135,1.057802316,76.64575058,78.20253367
606,1.802312975,6.326789492,1.235788502,73.90453642,75.97980549
433,2.208906684,15.06710929,4.240508388,76.78780143,77.79138218
1018,3.766591974,7.731857937,1.672972729,75.57194314,75.79777151
407,2.060061679,7.772291758,1.721642965,75.74088114,67.70192052
666,3.886964619,6.94671004,2.27783096,77.1464119,73.29243898
1320,2.269715394,14.55700566,1.447439407,75.62033885,74.1352658
513,2.411272703,7.567013806,1.722684032,75.91462982,71.70386578
1036,5.636036612,4.329150006,3.978085628,77.13797079,78.35176084
712,4.371570273,8.235932448,4.637385732,76.7626764,82.25461484
1269,2.381030267,7.38380506,1.352112282,73.52542527,75.168116
1141,3.025464959,8.087952637,0.815958781,78.93436877,82.85990654
1098,5.20336813,4.675216561,2.067921265,73.64238767,69.15436338
599,4.452970768,4.33640792,1.547591038,80.8820811,78.14311349
608,2.572670052,7.350643825,1.332815947,77.73056017,89.50983233
479,3.912619721,12.31288099,1.599947486,76.47128544,83.24305195
1230,2.71322214,3.302988518,2.971489227,84.27313784,84.89215847
658,2.50222075,3.366303446,2.55959595,76.84634508,83.57158358
882,4.550251905,8.247432725,3.347534899,77.72417407,82.68144786
974,4.381400495,5.454701479,1.851090078,77.5158201,78.65826224
948,2.946278435,15.51327261,6.345753028,75.1195743,87.98690262
613,1.845484216,6.395292375,1.703833983,73.61708341,80.64845613
811,4.059640237,5.38980663,1.867729522,76.58856125,78.55269547
346,1.973565159,10.32756151,2.125635699,75.92701874,68.53609864
1124,4.15018301,7.192508903,2.493105569,75.86091993,63.73238066
640,5.561840747,8.326702825,1.367574571,75.16629021,76.16349132
439,2.355762906,7.086173466,3.184158356,76.22763468,80.03437139
857,3.546741254,10.30214772,1.522891783,76.66568904,70.33137036
889,4.157592599,8.258786529,4.297567393,76.10111083,75.34146003
364,4.815328056,7.260571956,1.019465621,74.28433003,78.70451001
631,3.765412153,6.545310303,3.228317269,76.30111129,83.49012679
1258,3.123135711,4.575126474,1.376610933,76.21573657,77.89765109
922,3.028136917,7.138049074,1.559280608,77.31989296,76.25106852
1099,4.545784334,5.280844558,2.176088263,75.49904914,86.23130303
618,2.223128461,4.134131047,1.573916334,85.95579792,77.32843717
822,2.966919456,9.302486883,2.001315328,74.69573678,89.47922242
539,3.003405429,8.051530876,3.514842045,74.57438008,79.50048347
624,3.178165277,11.27041156,2.122123792,73.48356519,70.71351731
933,3.461756571,4.255746139,1.498652492,77.7933572,79.69125746
773,2.094782654,4.682689148,1.702278016,75.90338165,67.17844359
569,5.129769352,5.128463119,2.450121055,76.94427516,80.50301122
1086,2.888782757,13.94723939,2.197275477,84.36602157,77.85646807
1196,2.269926129,4.904757703,1.160123952,77.67581755,84.77760163
733,3.574732896,10.32870563,1.63260731,77.27432349,82.16861656
1079,2.986866306,17.28967956,1.954351283,74.66968767,85.46947515
1080,4.621923364,7.906922136,1.798643779,76.37180734,88.71057444
750,2.49585187,2.854472224,1.294612189,76.24373207,78.26879822
652,3.189196814,4.321496689,2.512944264,77.02571663,85.63200269
420,2.647738479,9.612657638,5.693132234,76.39946786,76.93669804
755,4.608047781,4.531649636,1.88364074,85.492081,70.92357062
630,4.361877252,3.164085059,2.899719594,86.04206264,72.59234712
610,3.279106253,7.912288777,1.524616847,74.83928781,83.26239706
1005,4.3942543,6.725166457,1.253641542,86.56582017,78.93385955
882,3.697020308,5.673700291,2.787247824,74.5592452,66.74648891
759,4.458605189,16.74387041,1.153165272,76.81950549,72.77172263
710,3.4038254,17.00084093,1.83101102,77.57896312,79.75246101
406,3.642530507,7.165682146,1.755652548,77.72442027,78.9118282
751,3.490722737,10.12704541,1.82025511,82.14115684,79.03231755
899,1.874251193,5.357395038,2.744834188,72.57209139,74.62792718
1118,2.833704973,6.582414953,3.119121543,77.65107635,84.7161613
714,4.605333173,5.884323168,0.925961371,83.75514882,90.76266272
507,5.76716588,5.948530567,3.134758111,76.60473872,80.9390623
798,2.60275552,4.378715332,2.353641457,76.21618768,80.30637079
416,4.495866426,5.620698089,2.52302796,77.23336741,79.77955612
631,2.704263912,7.522632014,2.47275307,79.98622082,72.14596279
872,2.563634809,5.460596854,2.13097643,82.87267563,66.64596447
576,1.86474901,9.340315842,2.636259345,74.5256965,72.01061407
739,5.448550262,5.043480734,1.569496982,76.54029196,79.08038965
550,4.345177205,6.461880012,1.592826712,74.04263335,68.77356026
926,2.759452967,6.268707222,1.88994106,75.26128969,77.37454421
417,4.146478691,8.287486457,1.368444061,77.11448262,93.86211782
1425,3.392648969,7.205536338,1.609064536,73.92587746,77.20168776
845,3.064610196,2.56987539,2.477856848,76.60664716,77.45762326
750,4.202358053,4.79100937,2.983594403,82.27022612,78.58984927
601,3.353280999,4.908709596,2.453554642,83.85003933,78.54570199
794,5.060360314,8.134557547,2.057678451,82.19162577,84.4368073
1579,4.249249721,7.440567926,4.657691307,76.01157842,90.72920245
987,2.921063088,5.056405256,1.367744291,78.06807912,75.00974027
1333,4.715653773,4.163690426,2.518225873,74.93475384,86.97269476
447,1.907012767,9.515350186,1.578752661,75.19520903,74.24983946
500,5.399561339,13.96014886,3.026601004,82.93238211,67.5225927
397,4.906627111,5.844099215,3.301159913,76.07967767,85.10961373
999,2.875016114,6.107933142,1.401682643,83.42214091,81.22980216
654,2.414500548,2.535308577,1.713413992,76.08999266,76.4448675
922,4.901382957,6.272780643,1.912761827,77.0091558,84.8634097
848,3.038622644,6.130229804,3.517446441,72.72436692,81.44126214
435,4.098055088,6.398678652,2.408686324,86.9982448,79.00078652
897,4.34339737,1.91355736,1.33748737,76.42475407,71.55875739
826,1.977965866,12.74520565,1.19703602,77.02440318,76.88661187
764,2.443558885,7.433039328,4.2989779,76.23907203,78.87922922
